-2.6646655 1.3496094
-1.4847451 1.0917969
-2.2638354 1.2988281
2.9275804 1.4414062
2.6363003 1.3671875
2.463299 1.3671875
0.7428699 0.859375
-1.6072826 1.2167969
-0.53052443 0.81640625
1.5401658 1.3671875
1.7798121 1.1914062
-2.417566 1.3164062
1.05555 1.0
0.03031934 0.2421875
0.28284794 0.57421875
1.8635982 1.2246094
2.5620966 1.390625
0.16467449 0.40039062
-0.92390126 0.94140625
-1.4053028 1.1171875
-1.5901213 1.1914062
0.46129864 0.7402344
1.3102279 1.2675781
1.1028397 0.9667969
1.2242069 1.1015625
0.5010095 0.8417969
-0.165231 0.42578125
2.7931402 1.3925781
3.1015608 1.5078125
1.2284658 1.0742188
3.0047874 1.4492188
0.74491435 0.9433594
-1.1710857 1.0585938
1.5185758 1.1425781
-1.6009793 1.4003906
-2.7142546 1.3574219
-1.6600661 1.2832031
-1.5244354 1.3847656
2.0862296 1.234375
-0.7582272 0.9003906
-1.2525313 1.0683594
2.6923187 1.4492188
-0.04258819 0.19335938
-1.0054319 0.91796875
0.82784665 0.94140625
-3.0697339 1.4414062
-2.8644748 1.4570312
-3.0310876 1.4335938
-2.8602161 1.4414062
-0.38433146 0.7246094
-3.1127443 1.4667969
-2.063985 1.5898438
-1.9500705 1.3007812
1.9356928 1.4765625
-0.15309735 0.3671875
-1.3792225 1.1171875
-1.564041 1.1582031
1.8746878 1.2851562
2.710735 1.3496094
-0.35516223 0.6074219
1.3287498 1.1738281
-2.9374027 1.4335938
1.0859097 0.9667969
-3.0179949 1.484375
-2.737573 1.3671875
-1.626427 1.2402344
2.018625 1.2910156
1.1083741 0.9765625
-0.18652548 0.47460938
1.1191267 1.0253906
0.72798437 0.9082031
1.5199566 1.1738281
1.2437936 1.0488281
-1.475785 1.1582031
1.7566196 1.375
-0.7439642 0.8496094
-0.3667686 0.69140625
0.7572592 0.875
-1.8272164 1.5078125
-0.87618953 1.0253906
-1.2673318 1.0996094
1.2193054 1.015625
1.0430048 1.0839844
-1.7101077 1.3496094
0.8227339 0.9511719
1.9929665 1.5
-0.39806724 0.7167969
3.0879307 1.5410156
1.6082126 1.3671875
2.1100752 1.7167969
0.20503849 0.5175781
0.88203144 0.9667969
2.5777612 1.359375
0.077177286 0.29296875
0.60480374 0.7832031
-0.14202842 0.29296875
1.6697452 1.3242188
3.098894 1.4589844
-3.0821939 1.5175781
-0.88353735 0.9746094
2.8206015 1.3847656
0.9013021 0.984375
1.1871529 0.93359375
-0.69446 0.81640625
1.2989379 1.2421875
-2.0076704 1.3085938
-1.9399606 1.3417969
-2.4794047 1.3085938
-1.4026461 1.1757812
2.7111568 1.4316406
-1.3712422 1.0917969
2.1932185 1.3925781
-0.6738086 0.83203125
-2.1180747 1.3828125
0.45554283 0.7402344
-2.4448066 1.3496094
-2.5146458 1.2929688
-1.4035 1.1757812
0.048218902 0.27539062
3.0753648 1.4179688
1.0433208 0.9921875
-0.21719125 0.5
1.2485799 1.0253906
-1.3928527 1.0996094
-1.09412 0.9746094
1.1174189 1.0078125
-1.0618619 0.9667969
-1.6593279 1.1660156
0.8952298 0.9003906
-1.649429 1.2089844
-2.0631413 1.390625
0.29776418 0.7167969
3.0713167 1.4492188
-1.1755656 1.125
1.9192901 1.2832031
-2.037377 1.3652344
-3.0474906 1.4335938
2.440423 1.4003906
0.043000896 0.30859375
-2.549992 1.2910156
-2.7573807 1.3496094
2.9938138 1.4589844
-1.2261345 1.109375
2.3383257 1.5097656
-0.25360268 0.5917969
-0.6200454 0.8183594
0.9716686 0.9238281
-1.9877676 1.2910156
0.13242681 0.34960938
0.7976026 0.9082031
-2.6432552 1.3652344
-1.6160012 1.4082031
-2.9699872 1.4160156
-0.80358833 0.92578125
1.0296906 0.9765625
-1.2796868 1.0917969
1.4841781 1.1015625
-2.9882984 1.4492188
-0.24913293 0.6660156
2.3180962 1.2753906
1.5797815 1.2167969
2.7478848 1.390625
2.5523133 1.3496094
2.5512486 0.009765625
2.688798 1.3085938
2.2879882 1.375
-1.7256362 1.1914062
1.6099304 1.2929688
-2.5874476 1.4082031
-1.4914188 1.2265625
-1.8019694 1.5
-1.1281703 1.0683594
1.3949836 1.109375
-1.0401255 0.92578125
-0.2846699 0.6582031
1.0897571 1.0410156
-1.0078677 0.9160156
3.049832 1.4765625
-1.1852331 1.0917969
-1.4044389 1.1347656
0.26872078 0.6015625
1.918246 1.2246094
-2.6788979 1.390625
-0.5498692 0.80859375
0.50538373 0.7578125
0.8825794 0.92578125
1.5004857 1.0839844
-2.2595458 1.375
-2.2886095 1.3574219
-1.0055274 1.0917969
1.8271123 1.234375
-1.0173446 0.9589844
2.8533015 1.4511719
1.3391963 1.1171875
-0.26731786 0.58984375
1.4165941 1.1503906
0.09369566 0.34179688
0.75887144 0.8828125
-1.2946775 1.2832031
-2.7862132 1.4179688
-0.11582229 0.34179688
1.420853 1.125
0.06601323 0.32421875
1.7402376 1.6914062
-0.5422052 0.82421875
-1.2772206 1.0566406
0.6936072 0.8496094
1.9615726 1.4335938
-0.8366794 0.9746094
2.143197 1.5253906
-2.6387653 1.3828125
-1.8522218 1.2753906
0.40552145 0.7246094
1.254451 1.0
0.79453427 0.94921875
1.4468281 1.1074219
2.760998 1.3496094
-0.9893457 0.94140625
-2.8709586 1.3984375
-2.0230937 1.5820312
-0.28201315 0.6660156
-0.9256836 0.8847656
-1.4178581 1.0839844
-2.8868237 1.390625
0.7012712 0.8339844
2.0605812 1.2578125
-1.9992481 1.4082031
1.6232344 1.3828125
0.23486085 0.5917969
2.3968956 1.4335938
0.10263515 0.31640625
0.49271268 0.7675781
-3.1200817 1.6425781
1.1213717 1.0917969
-2.5978842 1.3496094
