1.9520011 1.1083351
-2.5130224 1.1833344
-0.4616024 0.6000023
0.24977784 0.375
-2.9030998 1.2333336
-1.7575667 1.0
-2.2518706 1.300003
2.7452493 1.2333336
-1.177031 0.83333206
2.7087321 1.2000008
2.2950203 1.1083336
-0.92024356 0.7749977
-0.23143336 0.4916649
